UniqueID,Region,AOI,Start_date,End_date,Duration,ShrCount,UncyCount,NSM,SCE,EPR,EPRunc,LRR,LRI,LCI,LSE,LR2,WLR,WLI,WCI,WSE,WR2,Dates,Distances,OrientFix
100217216890,Auckland,Ngataringa,1940-04-22,2024-01-01,84,10,10,69.53,69.53,0.83,0.03,0.9,136.78,0.11,4.34,0.97,0.76,144.93,0.17,4.65,0.89,"['1940-04-22', '1968-09-28', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2003-01-01', '2012-01-01', '2012-01-01', '2024-01-01']","[135.81, 160.96, 163.06, 168.52, 179.52, 176.23, 198.85, 202.33, 204.59, 205.34]",reversed
100217510654,Auckland,Ngataringa,1972-04-14,2024-01-01,52,9,9,31.91,37.93,0.62,0.05,0.7,168.15,0.2,5.77,0.87,0.52,175.16,0.22,4.4,0.74,"['1972-04-14', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2003-01-01', '2012-01-01', '2012-01-01', '2024-01-01']","[167.75, 177.5, 162.48, 168.59, 180.64, 191.62, 197.81, 200.41, 199.65]",reversed
100217510655,Auckland,Ngataringa,1975-07-31,2024-01-01,48,6,6,37.29,37.42,0.77,0.07,0.75,164.5,0.33,6.23,0.85,0.34,179.48,0.37,4.51,0.5,"['1975-07-31', '1988-02-01', '2003-01-01', '2012-01-01', '2012-01-01', '2024-01-01']","[157.31, 180.75, 187.64, 193.43, 194.73, 194.59]",reversed
100217511075,Auckland,Ngataringa,1940-04-22,2024-01-01,84,9,9,69.31,69.31,0.83,0.03,0.88,136.78,0.11,4.12,0.97,0.73,145.07,0.19,4.91,0.88,"['1940-04-22', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2003-01-01', '2012-01-01', '2012-01-01', '2024-01-01']","[133.8, 163.02, 166.76, 178.26, 180.05, 194.58, 199.88, 202.9, 203.11]",reversed
100217531811,Auckland,Ngataringa,1950-09-19,2003-01-01,52,10,10,-63.53,63.53,-1.22,0.06,-1.09,219.7,0.43,9.77,0.74,-1.09,219.05,0.37,3.5,0.79,"['1950-09-19', '1963-04-27', '1968-09-28', '1968-09-28', '1972-04-14', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2003-01-01']","[226.13, 192.38, 216.4, 187.02, 200.83, 188.98, 196.05, 190.65, 178.12, 162.6]",kept
100217532053,Auckland,Ngataringa,1950-09-19,2012-01-01,61,9,9,-71.33,73.79,-1.16,0.04,-1.1,220.51,0.33,9.41,0.85,-1.0,218.23,0.2,4.06,0.93,"['1950-09-19', '1963-04-27', '1972-04-14', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2003-01-01', '2012-01-01']","[229.07, 192.95, 203.08, 184.01, 199.54, 192.95, 181.4, 155.28, 157.74]",kept
100217532054,Auckland,Ngataringa,1950-09-19,2024-01-01,73,9,9,-91.34,91.34,-1.25,0.03,-1.2,226.97,0.24,8.69,0.93,-1.19,225.26,0.31,8.31,0.88,"['1950-09-19', '1963-04-27', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2012-01-01', '2012-01-01', '2024-01-01']","[230.06, 196.18, 208.68, 199.32, 195.67, 184.04, 161.42, 142.47, 138.72]",kept
100217532055,Auckland,Ngataringa,1950-09-19,2024-01-01,73,10,10,-82.32,82.32,-1.12,0.03,-1.07,223.4,0.23,8.76,0.9,-1.06,222.21,0.27,7.77,0.87,"['1950-09-19', '1963-04-27', '1972-04-14', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2012-01-01', '2012-01-01', '2024-01-01']","[227.58, 199.58, 211.67, 188.26, 198.57, 195.65, 187.19, 166.12, 147.35, 145.26]",kept
100217532056,Auckland,Ngataringa,1950-09-19,2024-01-01,73,10,10,-70.52,77.85,-0.96,0.03,-0.99,219.92,0.23,9.29,0.88,-0.88,213.14,0.41,11.26,0.67,"['1950-09-19', '1963-04-27', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2012-01-01', '2012-01-01', '2012-01-01', '2024-01-01']","[221.86, 198.78, 191.7, 201.62, 197.42, 190.5, 170.66, 144.01, 153.26, 151.34]",kept
100217532057,Auckland,Ngataringa,1963-04-27,2024-01-01,61,11,11,-41.28,59.09,-0.68,0.04,-0.85,205.72,0.26,9.62,0.8,-0.7,197.14,0.49,11.9,0.43,"['1963-04-27', '1968-09-28', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2003-01-01', '2012-01-01', '2012-01-01', '2012-01-01', '2024-01-01']","[199.14, 198.31, 191.46, 203.35, 198.05, 193.23, 174.16, 174.44, 144.26, 159.43, 157.86]",kept
100217532232,Auckland,Ngataringa,1963-04-27,2003-01-01,40,7,7,-11.12,19.56,-0.28,0.08,-0.28,199.76,0.39,6.34,0.29,-0.24,198.29,0.36,2.36,0.26,"['1963-04-27', '1968-09-28', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2003-01-01']","[194.96, 200.15, 189.58, 203.4, 200.68, 195.79, 183.84]",kept
100217532627,Auckland,Ngataringa,1972-04-14,2003-01-01,31,5,5,0.37,58.09,0.01,0.12,0.8,174.92,2.23,24.3,0.19,0.8,174.87,2.21,9.49,0.19,"['1972-04-14', '1972-04-14', '1980-10-24', '1988-02-01', '2003-01-01']","[190.15, 142.53, 200.63, 194.83, 190.52]",kept
100217532834,Auckland,Ngataringa,1940-04-22,2012-01-01,72,5,5,-21.49,35.18,-0.3,0.03,-0.17,198.41,0.62,14.5,0.12,-0.42,201.82,0.57,8.13,0.5,"['1940-04-22', '1980-10-24', '1988-02-01', '2003-01-01', '2012-01-01']","[190.43, 197.96, 204.13, 193.77, 168.94]",kept
100217532835,Auckland,Ngataringa,1940-04-22,2024-01-01,84,6,6,-20.03,25.88,-0.24,0.03,-0.3,199.45,0.27,8.56,0.6,-0.18,188.06,0.38,7.53,0.21,"['1940-04-22', '1980-10-24', '2003-01-01', '2012-01-01', '2012-01-01', '2024-01-01']","[195.76, 193.05, 191.65, 169.87, 170.27, 175.73]",kept
100217533235,Auckland,Ngataringa,1940-04-22,2024-01-01,84,5,5,-13.42,21.31,-0.16,0.03,-0.19,191.19,0.15,4.84,0.75,-0.08,184.33,0.34,7.27,0.08,"['1940-04-22', '1950-09-19', '2012-01-01', '2012-01-01', '2024-01-01']","[194.38, 186.56, 173.07, 176.7, 180.96]",kept
100217533273,Auckland,Ngataringa,1940-04-22,2024-01-01,84,7,7,-13.16,35.92,-0.16,0.03,-0.18,190.81,0.3,11.92,0.22,0.01,180.88,0.43,10.95,0.0,"['1940-04-22', '1950-09-19', '1975-07-31', '2003-01-01', '2012-01-01', '2012-01-01', '2024-01-01']","[200.51, 190.79, 164.59, 186.06, 172.16, 175.03, 187.34]",kept
100217643406,Auckland,Ngataringa,1950-09-19,2024-01-01,73,9,9,-106.41,106.41,-1.45,0.03,-1.32,225.44,0.25,8.28,0.93,-1.48,227.55,0.14,3.98,0.98,"['1950-09-19', '1963-04-27', '1968-09-28', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2003-01-01', '2024-01-01']","[224.68, 197.31, 205.43, 198.12, 192.65, 191.58, 175.55, 170.12, 118.27]",kept
100217643812,Auckland,Ngataringa,1950-09-19,2003-01-01,52,8,8,-53.6,53.6,-1.03,0.06,-1.01,219.21,0.27,5.82,0.9,-1.01,218.89,0.26,2.39,0.9,"['1950-09-19', '1963-04-27', '1968-09-28', '1972-04-14', '1975-07-31', '1980-10-24', '1988-02-01', '2003-01-01']","[224.72, 198.31, 206.03, 196.18, 191.37, 192.4, 175.4, 171.12]",kept
100217644645,Auckland,Ngataringa,1950-09-19,2003-01-01,52,7,7,-56.54,56.54,-1.08,0.06,-1.1,220.95,0.2,3.87,0.96,-1.12,221.59,0.19,1.53,0.97,"['1950-09-19', '1968-09-28', '1972-04-14', '1972-04-14', '1975-07-31', '1988-02-01', '2003-01-01']","[224.94, 202.72, 194.94, 194.8, 190.94, 176.14, 168.4]",kept
100217656517,Auckland,Ngataringa,1940-04-22,2024-01-01,84,8,8,-133.47,133.47,-1.59,0.03,-1.54,237.87,0.25,9.24,0.96,-1.68,241.47,0.14,4.21,0.99,"['1940-04-22', '1950-09-19', '1963-04-27', '1968-09-28', '1975-07-31', '1988-02-01', '2003-01-01', '2024-01-01']","[234.14, 220.82, 214.98, 188.89, 176.94, 162.57, 155.36, 100.67]",kept
100217656750,Auckland,Ngataringa,1940-04-22,2024-01-01,84,7,7,-132.74,132.74,-1.59,0.03,-1.54,239.2,0.23,8.02,0.97,-1.64,242.14,0.13,3.44,0.99,"['1940-04-22', '1950-09-19', '1968-09-28', '1975-07-31', '1988-02-01', '2003-01-01', '2024-01-01']","[237.15, 229.68, 191.15, 178.3, 165.2, 156.0, 104.41]",kept
100217656983,Auckland,Ngataringa,1940-04-22,2003-01-01,63,6,6,-81.66,81.66,-1.3,0.05,-1.43,237.85,0.34,8.26,0.95,-1.44,239.75,0.3,3.05,0.96,"['1940-04-22', '1950-09-19', '1968-09-28', '1975-07-31', '1988-02-01', '2003-01-01']","[237.66, 232.59, 190.35, 179.24, 167.09, 156.0]",kept
100217657217,Auckland,Ngataringa,1940-04-22,2003-01-01,63,6,6,-79.32,79.32,-1.27,0.05,-1.4,236.81,0.34,8.31,0.95,-1.41,238.64,0.31,3.15,0.96,"['1940-04-22', '1950-09-19', '1968-09-28', '1975-07-31', '1988-02-01', '2003-01-01']","[235.34, 232.99, 190.31, 179.59, 168.07, 156.02]",kept
100217657450,Auckland,Ngataringa,1940-04-22,2003-01-01,63,4,4,-78.3,78.3,-1.25,0.05,-1.36,237.16,0.61,10.09,0.96,-1.35,238.26,0.55,3.76,0.96,"['1940-04-22', '1950-09-19', '1975-07-31', '2003-01-01']","[234.34, 231.67, 179.03, 156.04]",kept
100217657684,Auckland,Ngataringa,1940-04-22,2003-01-01,63,4,4,-78.25,78.25,-1.25,0.05,-1.35,236.79,0.53,8.75,0.97,-1.34,237.71,0.48,3.31,0.97,"['1940-04-22', '1950-09-19', '1975-07-31', '2003-01-01']","[234.0, 230.56, 180.74, 155.75]",kept
100217657824,Auckland,Ngataringa,1940-04-22,1975-07-31,35,3,3,-55.0,55.0,-1.56,0.11,-1.64,239.45,2.16,8.79,0.96,-1.57,239.15,2.73,3.88,0.93,"['1940-04-22', '1950-09-19', '1975-07-31']","[234.53, 229.36, 179.53]",kept
100217657889,Auckland,Ngataringa,1940-04-22,1975-07-31,35,3,3,-55.72,55.72,-1.58,0.11,-1.66,239.07,2.22,9.0,0.96,-1.59,238.76,2.8,3.97,0.93,"['1940-04-22', '1950-09-19', '1975-07-31']","[234.03, 228.91, 178.31]",kept
100217658147,Auckland,Ngataringa,1940-04-22,1975-07-31,35,3,3,-54.98,54.98,-1.56,0.11,-1.64,237.97,2.12,8.6,0.96,-1.57,237.67,2.68,3.8,0.93,"['1940-04-22', '1950-09-19', '1975-07-31']","[233.15, 227.75, 178.17]",kept
100217658406,Auckland,Ngataringa,1940-04-22,1975-07-31,35,3,3,-56.85,56.85,-1.61,0.11,-1.69,238.03,2.22,9.01,0.96,-1.62,237.72,2.8,3.98,0.93,"['1940-04-22', '1950-09-19', '1975-07-31']","[232.98, 227.55, 176.13]",kept
100217658917,Auckland,Ngataringa,1940-04-22,1975-07-31,35,4,4,-52.33,58.59,-1.48,0.11,-1.75,237.14,0.9,9.11,0.94,-1.78,237.39,0.96,3.81,0.94,"['1940-04-22', '1950-09-19', '1972-04-14', '1975-07-31']","[232.19, 226.95, 173.6, 179.86]",kept
100217659223,Auckland,Ngataringa,1940-04-22,1975-07-31,35,4,4,-52.79,52.79,-1.5,0.11,-1.57,238.09,0.65,6.59,0.96,-1.53,237.87,0.74,2.91,0.95,"['1940-04-22', '1950-09-19', '1972-04-14', '1975-07-31']","[232.91, 229.02, 188.38, 180.12]",kept
100217659527,Auckland,Ngataringa,1940-04-22,1975-07-31,35,6,6,-49.27,49.27,-1.4,0.11,-1.37,237.78,0.38,6.18,0.94,-1.32,237.49,0.41,2.67,0.92,"['1940-04-22', '1940-04-22', '1950-09-19', '1963-04-27', '1972-04-14', '1975-07-31']","[234.09, 234.02, 233.58, 206.89, 195.3, 184.83]",kept
100217659661,Auckland,Ngataringa,1940-04-22,1975-07-31,35,3,3,-48.78,48.78,-1.38,0.11,-1.34,243.31,1.61,6.46,0.96,-1.26,242.87,1.63,2.56,0.96,"['1940-04-22', '1963-04-27', '1975-07-31']","[241.51, 217.72, 192.72]",kept
100640345057,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-20.61,62.95,-0.37,0.07,-0.7,112.01,1.06,21.74,0.44,-0.89,118.96,0.83,7.19,0.68,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[86.87, 113.11, 129.21, 82.5, 66.27]",kept
100640345615,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-24.27,67.52,-0.44,0.07,-0.76,115.07,1.1,22.54,0.47,-0.97,122.68,0.86,7.53,0.7,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[89.09, 115.67, 132.34, 83.46, 64.82]",kept
100640346023,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-30.23,75.77,-0.55,0.07,-0.88,119.13,1.19,24.29,0.5,-1.1,128.1,0.95,8.3,0.71,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[91.23, 119.17, 136.76, 84.33, 60.99]",kept
100640346264,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-33.06,78.88,-0.6,0.07,-0.93,121.87,1.21,24.88,0.52,-1.16,131.42,0.99,8.63,0.72,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[93.05, 122.27, 138.87, 85.87, 59.99]",kept
100640346944,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-36.83,81.44,-0.66,0.07,-0.98,124.18,1.23,25.13,0.54,-1.23,134.5,1.04,9.03,0.72,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[94.7, 125.43, 139.31, 87.71, 57.87]",kept
100640346987,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-41.83,85.99,-0.75,0.07,-1.06,127.25,1.27,26.09,0.56,-1.31,138.94,1.14,9.95,0.71,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[96.53, 129.28, 140.69, 90.37, 54.7]",kept
100640347623,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-46.13,93.0,-0.83,0.07,-1.13,130.88,1.36,27.91,0.56,-1.41,144.19,1.27,11.06,0.69,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[98.71, 131.71, 145.58, 92.99, 52.57]",kept
100641451225,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-15.7,58.47,-0.28,0.07,-0.6,108.18,1.03,21.2,0.38,-0.79,114.51,0.8,7.0,0.64,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[84.59, 107.94, 127.36, 81.3, 68.89]",kept
100641452223,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-9.64,53.97,-0.17,0.07,-0.48,104.63,1.03,21.15,0.29,-0.67,110.88,0.81,7.04,0.56,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[82.11, 103.26, 126.44, 82.28, 72.47]",kept
100641457943,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-2.55,48.75,-0.05,0.07,-0.35,100.34,1.04,21.2,0.17,-0.54,106.72,0.81,7.07,0.45,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[77.9, 99.53, 124.09, 83.72, 75.34]",kept
100641458931,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-1.39,45.7,-0.03,0.07,-0.3,96.73,0.99,20.24,0.15,-0.49,103.7,0.78,6.8,0.42,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[74.55, 97.31, 118.85, 84.22, 73.16]",kept
100641459918,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.74,43.49,0.05,0.07,-0.24,94.38,0.96,19.6,0.1,-0.42,100.65,0.75,6.49,0.37,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[71.98, 97.32, 115.47, 84.01, 74.73]",kept
100641460390,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,8.5,43.19,0.15,0.07,-0.15,91.66,0.94,19.34,0.05,-0.32,97.54,0.72,6.31,0.26,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[68.32, 98.2, 111.51, 85.42, 76.82]",kept
100641461137,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,16.72,48.89,0.3,0.07,-0.08,90.88,1.06,21.68,0.01,-0.24,96.22,0.79,6.87,0.15,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[64.01, 101.34, 112.9, 86.3, 80.73]",kept
100641462130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,18.62,48.96,0.34,0.07,-0.05,90.7,1.06,21.65,0.0,-0.21,95.78,0.78,6.82,0.12,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[63.73, 101.88, 112.69, 87.02, 82.35]",kept
100641462517,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,4,4,21.79,48.78,0.39,0.07,0.12,84.75,1.59,24.13,0.03,-0.09,92.53,1.28,8.02,0.02,"['1968-09-28', '1982-02-09', '2011-03-09', '2024-03-18']","[64.65, 113.43, 88.26, 86.44]",kept
100641463513,Auckland,OmokoritoBay,1982-02-09,2024-03-18,42,3,3,-28.84,28.84,-0.69,0.07,-0.71,113.14,0.6,2.87,0.98,-0.66,111.04,0.96,2.11,0.95,"['1982-02-09', '2011-03-09', '2024-03-18']","[113.85, 90.33, 85.01]",kept
100641464509,Auckland,OmokoritoBay,1975-04-15,2024-03-18,49,4,4,-22.39,30.61,-0.46,0.08,-0.57,111.94,0.45,6.19,0.87,-0.61,112.94,0.37,2.17,0.92,"['1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[106.55, 114.77, 89.94, 84.16]",kept
100641465241,Auckland,OmokoritoBay,1975-04-15,2024-03-18,49,4,4,-20.39,32.47,-0.42,0.08,-0.57,111.27,0.6,8.26,0.8,-0.62,112.19,0.52,3.05,0.86,"['1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[104.23, 116.31, 88.16, 83.84]",kept
100641466238,Auckland,OmokoritoBay,1975-04-15,2024-03-18,49,4,4,-19.43,33.75,-0.4,0.08,-0.59,111.85,0.7,9.73,0.75,-0.63,112.15,0.68,3.93,0.79,"['1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[103.93, 118.25, 86.74, 84.5]",kept
100641467234,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,16.51,45.4,0.3,0.07,-0.1,95.8,0.99,20.28,0.02,-0.23,98.17,0.77,6.79,0.14,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[71.43, 105.0, 116.83, 85.44, 87.94]",kept
100641468231,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,15.16,44.27,0.27,0.07,-0.11,95.3,0.97,19.77,0.02,-0.24,98.03,0.74,6.51,0.16,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[71.41, 104.18, 115.68, 85.61, 86.57]",kept
100641469228,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,15.18,45.6,0.27,0.07,-0.1,95.38,0.98,20.07,0.02,-0.24,98.61,0.75,6.61,0.16,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[71.39, 103.33, 116.99, 86.43, 86.57]",kept
100641469934,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,13.88,46.7,0.25,0.07,-0.14,96.0,1.01,20.65,0.03,-0.28,99.31,0.78,6.85,0.19,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[71.56, 103.42, 118.26, 85.32, 85.44]",kept
100641470932,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,11.63,46.89,0.21,0.07,-0.19,96.62,1.03,21.02,0.06,-0.33,99.78,0.8,7.02,0.24,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[71.87, 103.7, 118.76, 83.27, 83.5]",kept
100641471453,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,10.71,46.82,0.19,0.07,-0.22,97.93,1.04,21.4,0.07,-0.36,101.08,0.8,7.04,0.27,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[72.16, 106.49, 118.98, 83.52, 82.87]",kept
100641472288,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,6.97,44.19,0.13,0.07,-0.27,99.81,1.02,20.83,0.11,-0.4,103.45,0.76,6.65,0.34,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[74.01, 109.33, 118.2, 85.12, 80.99]",kept
100641472777,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,6.3,42.44,0.11,0.07,-0.26,100.86,0.98,20.0,0.12,-0.39,104.52,0.73,6.38,0.35,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[76.07, 109.87, 118.51, 86.92, 82.37]",kept
100641473777,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,5.8,43.11,0.1,0.07,-0.26,102.24,0.98,19.98,0.11,-0.4,106.33,0.73,6.42,0.35,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[77.86, 109.86, 120.97, 88.81, 83.66]",kept
100641474435,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.79,43.76,0.09,0.07,-0.27,103.04,0.98,20.05,0.12,-0.42,107.06,0.75,6.56,0.36,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[79.28, 108.79, 123.04, 88.2, 84.07]",kept
100641475435,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.48,44.1,0.08,0.07,-0.27,103.41,0.98,20.04,0.13,-0.42,107.07,0.77,6.73,0.35,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[80.63, 107.18, 124.74, 87.15, 85.11]",kept
100641476434,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.37,44.35,0.08,0.07,-0.27,103.59,0.98,20.11,0.12,-0.42,107.25,0.78,6.81,0.35,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[81.1, 106.66, 125.45, 87.13, 85.46]",kept
100641477434,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.49,42.41,0.08,0.07,-0.26,102.25,0.94,19.26,0.12,-0.4,105.89,0.73,6.43,0.35,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[80.21, 106.16, 122.62, 87.11, 84.69]",kept
100641478670,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,6.47,42.9,0.12,0.07,-0.22,101.23,0.94,19.24,0.09,-0.36,104.88,0.73,6.43,0.31,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[79.28, 105.21, 122.18, 87.66, 85.75]",kept
100641479670,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,10.82,43.59,0.2,0.07,-0.15,100.09,0.94,19.2,0.05,-0.29,103.17,0.75,6.54,0.21,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[78.4, 104.46, 121.99, 88.37, 89.23]",kept
100641481132,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,7.36,42.97,0.13,0.07,-0.21,101.5,0.94,19.23,0.08,-0.35,105.19,0.73,6.39,0.3,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[79.27, 106.16, 122.24, 88.78, 86.63]",kept
100641483206,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,6.41,42.32,0.12,0.07,-0.23,102.81,0.94,19.21,0.1,-0.37,106.39,0.72,6.33,0.32,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[80.17, 108.38, 122.5, 89.21, 86.58]",kept
100641484794,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,6.14,41.19,0.11,0.07,-0.25,104.44,0.94,19.17,0.12,-0.38,107.58,0.71,6.24,0.34,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[81.21, 111.86, 122.4, 89.79, 87.35]",kept
100641486382,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.87,38.98,0.09,0.07,-0.29,107.17,0.93,19.12,0.15,-0.41,109.61,0.7,6.12,0.39,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[83.3, 117.06, 122.29, 90.47, 88.18]",kept
100641487929,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.17,39.8,0.08,0.07,-0.33,111.0,0.99,20.24,0.17,-0.45,113.55,0.72,6.33,0.41,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[85.32, 123.02, 125.12, 93.14, 89.48]",kept
100641488915,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.73,41.03,0.09,0.07,-0.32,113.67,1.01,20.69,0.16,-0.44,116.49,0.74,6.46,0.4,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[87.41, 125.83, 128.44, 96.28, 92.14]",kept
100641490986,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,3.66,42.18,0.07,0.07,-0.33,115.86,1.02,20.91,0.17,-0.47,119.32,0.75,6.55,0.42,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[89.42, 127.02, 131.61, 98.74, 93.09]",kept
100641492522,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,1.89,43.14,0.03,0.07,-0.35,118.8,1.02,20.9,0.18,-0.5,122.67,0.76,6.65,0.44,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[92.86, 127.8, 136.0, 100.8, 94.75]",kept
100641493489,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-0.22,44.48,-0.0,0.07,-0.37,121.71,1.02,20.94,0.2,-0.53,126.1,0.77,6.79,0.46,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[96.58, 127.75, 140.84, 102.88, 96.36]",kept
100641494883,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,0.24,45.14,0.0,0.07,-0.36,124.07,1.02,20.92,0.18,-0.51,128.31,0.79,6.95,0.44,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[100.15, 127.56, 145.29, 104.88, 100.39]",kept
100641496335,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.03,43.9,0.04,0.07,-0.3,123.45,0.98,20.0,0.15,-0.45,127.68,0.76,6.69,0.39,"['1968-09-28', '1975-04-15', '1982-02-09', '2011-03-09', '2024-03-18']","[101.12, 125.83, 145.02, 106.93, 103.16]",kept
